date,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend,is_holiday,store_id,store_name,category_id,product_category,product_subcategory,base_price,discount_percentage,is_promotion,price,stock_level,competitor_price,temperature,precipitation,gdp_growth,unemployment_rate,consumer_confidence,marketing_spend,website_visits,social_media_engagement,customer_footfall,sales
2012-11-24,2012,11,24,5,329,47,4,1,1,3,Store_C,5,Sports,Footwear,79.79,10,1,71.81,122,69.17,39.41,3.85,2.61,6.7,58.84,808.91,1318,628,653,84.51
2015-12-07,2015,12,7,0,341,50,4,0,0,3,Store_C,4,Food,Fresh,21.24,0,0,21.24,278,20.06,46.51,1.39,2.24,6.67,61.64,518.39,1103,446,311,88.89
2022-07-15,2022,7,15,4,196,28,3,0,0,5,Store_E,2,Clothing,Kids,53.58,0,0,53.58,496,55.61,47.1,6.83,2.63,6.92,62.78,583.82,1315,430,384,74.09
2010-10-09,2010,10,9,5,282,40,4,1,0,5,Store_E,3,Home_Goods,Furniture,161.09,0,0,161.09,468,163.14,33.77,4.5,2.76,5.78,55.0,448.51,1068,489,412,19.3
2019-10-06,2019,10,6,6,279,40,4,1,0,3,Store_C,3,Home_Goods,Bedding,157.65,0,0,157.65,307,167.09,31.29,3.95,2.03,6.2,54.09,550.14,862,536,461,47.31
2013-08-09,2013,8,9,4,221,32,3,0,0,3,Store_C,4,Food,Packaged,19.22,0,0,19.22,461,21.86,40.71,7.0,3.33,7.01,54.67,404.92,1127,506,337,77.73
2023-08-19,2023,8,19,5,231,33,3,1,0,3,Store_C,1,Electronics,Accessories,502.0,0,0,502.0,176,555.98,44.06,1.36,3.2,6.94,55.67,544.7,1123,460,490,59.71
2012-08-26,2012,8,26,6,239,34,3,1,0,3,Store_C,3,Home_Goods,Decor,150.23,0,0,150.23,346,146.09,41.17,3.3,3.0,6.5,60.18,510.46,1149,470,470,30.94
2018-07-24,2018,7,24,1,205,30,3,0,0,5,Store_E,5,Sports,Footwear,74.85,5,1,71.11,424,80.6,53.71,8.33,1.83,6.15,63.03,821.92,1429,593,293,66.07
2020-09-25,2020,9,25,4,269,39,3,0,0,2,Store_B,5,Sports,Equipment,75.81,0,0,75.81,306,86.36,39.13,4.46,2.71,6.25,56.72,547.75,1139,545,299,46.03
2018-09-02,2018,9,2,6,245,35,3,1,0,2,Store_B,1,Electronics,Accessories,549.54,0,0,549.54,369,468.56,50.16,14.95,2.12,5.83,55.9,525.31,1111,459,541,50.56
2019-08-21,2019,8,21,2,233,34,3,0,0,3,Store_C,5,Sports,Apparel,75.47,0,0,75.47,150,67.93,47.0,10.77,1.95,6.15,51.62,598.45,1081,427,284,42.52
2011-09-12,2011,9,12,0,255,37,3,0,0,4,Store_D,5,Sports,Accessories,73.84,0,0,73.84,64,75.12,35.05,2.58,2.88,5.93,50.47,552.22,1157,498,266,9.43
2019-03-01,2019,3,1,4,60,9,1,0,0,2,Store_B,3,Home_Goods,Bedding,161.09,0,0,161.09,498,177.95,80.62,16.04,2.38,6.09,76.04,572.81,1440,551,295,65.99
2014-10-09,2014,10,9,3,282,41,4,0,0,3,Store_C,3,Home_Goods,Bedding,137.23,0,0,137.23,155,140.45,46.29,6.58,2.63,7.05,51.19,406.49,1178,475,251,16.52
2013-10-22,2013,10,22,1,295,43,4,0,0,1,Store_A,4,Food,Packaged,19.67,0,0,19.67,200,19.24,38.11,0.16,2.43,6.88,58.56,420.97,862,536,220,68.74
2021-02-02,2021,2,2,1,33,5,1,0,0,1,Store_A,1,Electronics,Accessories,464.7,10,1,418.23,268,355.73,69.72,10.0,3.25,6.95,69.43,706.21,1512,573,249,69.25
2015-01-22,2015,1,22,3,22,4,1,0,0,5,Store_E,5,Sports,Accessories,72.49,0,0,72.49,147,82.72,62.64,2.56,2.17,7.13,67.22,428.28,1327,447,242,52.92
2014-04-29,2014,4,29,1,119,18,2,0,0,2,Store_B,1,Electronics,Tablets,530.6,5,1,504.07,170,436.49,81.26,3.69,2.97,6.99,76.53,653.43,1578,587,299,62.06
2014-07-14,2014,7,14,0,195,29,3,0,0,1,Store_A,2,Clothing,Kids,54.96,0,0,54.96,284,55.8,60.18,0.83,2.67,6.89,60.99,519.54,1271,472,286,53.56
2016-06-10,2016,6,10,4,162,23,2,0,0,2,Store_B,3,Home_Goods,Furniture,142.49,0,0,142.49,162,139.62,72.7,2.13,1.96,6.53,67.71,529.86,1537,508,316,48.21
2016-01-22,2016,1,22,4,22,3,1,0,0,4,Store_D,1,Electronics,Accessories,508.76,0,0,508.76,350,459.04,74.97,2.32,2.21,6.24,71.78,543.95,1468,557,250,57.2
2015-07-14,2015,7,14,1,195,29,3,0,0,1,Store_A,2,Clothing,Women,45.26,0,0,45.26,307,52.0,57.26,0.61,1.9,7.16,70.02,569.76,1169,440,257,56.17
2023-08-13,2023,8,13,6,225,32,3,1,0,4,Store_D,4,Food,Beverages,18.62,0,0,18.62,90,19.61,48.83,2.77,2.69,6.66,62.33,498.88,1061,477,499,100.25
2015-05-11,2015,5,11,0,131,20,2,0,0,1,Store_A,4,Food,Fresh,19.76,0,0,19.76,309,17.84,77.78,1.19,2.61,7.01,77.24,549.01,1492,556,308,106.09
2013-07-31,2013,7,31,2,212,31,3,0,0,5,Store_E,3,Home_Goods,Decor,162.95,0,0,162.95,437,171.27,53.48,0.99,2.96,7.01,65.53,434.55,1083,479,327,18.46
2015-06-27,2015,6,27,5,178,26,2,1,0,2,Store_B,1,Electronics,Phones,452.65,0,0,452.65,219,403.98,68.6,18.4,2.54,6.64,66.01,562.14,1316,504,342,59.55
2022-03-14,2022,3,14,0,73,11,1,0,0,5,Store_E,5,Sports,Footwear,80.26,0,0,80.26,236,75.57,74.19,6.49,3.03,7.04,77.6,432.58,1240,564,340,71.8
2011-07-30,2011,7,30,5,211,30,3,1,0,2,Store_B,1,Electronics,Accessories,534.77,0,0,534.77,374,517.51,43.51,11.26,2.47,6.65,60.04,436.16,949,515,487,43.79
2021-03-13,2021,3,13,5,72,10,1,1,0,1,Store_A,4,Food,Snacks,20.87,0,0,20.87,475,23.1,76.0,1.86,3.42,6.84,74.89,451.03,1413,573,425,126.05
2021-10-29,2021,10,29,4,302,43,4,0,0,4,Store_D,4,Food,Beverages,19.1,0,0,19.1,371,17.51,44.97,8.06,2.8,7.15,57.83,505.13,1113,467,260,91.45
2022-02-23,2022,2,23,2,54,8,1,0,0,4,Store_D,3,Home_Goods,Kitchen,144.11,0,0,144.11,476,145.17,72.83,3.45,3.01,6.99,72.15,593.27,1535,544,324,74.09
2014-09-03,2014,9,3,2,246,36,3,0,0,2,Store_B,5,Sports,Equipment,73.53,0,0,73.53,397,84.33,37.09,0.29,3.03,7.21,58.54,531.89,1106,386,305,37.53
2020-03-31,2020,3,31,1,91,14,1,0,0,1,Store_A,4,Food,Beverages,20.89,0,0,20.89,251,18.31,81.17,1.29,3.28,6.45,78.63,515.86,1409,472,299,122.44
2019-07-03,2019,7,3,2,184,27,3,0,0,2,Store_B,1,Electronics,Tablets,477.2,0,0,477.2,246,540.38,57.56,3.83,2.5,6.47,66.78,533.21,1306,480,284,60.28
2013-07-04,2013,7,4,3,185,27,3,0,1,3,Store_C,3,Home_Goods,Kitchen,159.66,5,1,151.68,268,161.19,55.09,4.39,3.16,6.53,66.73,620.62,1178,580,504,60.07
2012-05-11,2012,5,11,4,132,19,2,0,0,2,Store_B,1,Electronics,Accessories,534.1,0,0,534.1,430,481.96,73.07,9.16,3.32,6.49,74.12,511.87,1468,508,332,42.59
2021-05-08,2021,5,8,5,128,18,2,1,0,1,Store_A,1,Electronics,Laptops,548.09,0,0,548.09,354,514.66,82.47,6.89,2.52,6.97,75.58,592.69,1570,555,434,85.42
2014-12-07,2014,12,7,6,341,49,4,1,0,3,Store_C,2,Clothing,Kids,47.44,0,0,47.44,207,46.04,46.1,0.37,2.94,7.08,54.2,512.4,1281,610,490,58.28
2014-06-17,2014,6,17,1,168,25,2,0,0,4,Store_D,4,Food,Snacks,21.31,0,0,21.31,351,22.78,65.59,12.49,2.4,6.88,67.69,517.94,1282,475,289,92.42
2015-06-17,2015,6,17,2,168,25,2,0,0,5,Store_E,2,Clothing,Accessories,45.54,0,0,45.54,476,38.77,62.07,12.3,2.77,6.95,66.39,413.73,1206,481,285,66.01
2017-03-24,2017,3,24,4,83,12,1,0,0,3,Store_C,1,Electronics,Laptops,492.62,0,0,492.62,130,534.66,74.06,5.57,2.04,6.43,79.32,550.96,1529,454,303,68.59
2010-09-27,2010,9,27,0,270,39,3,0,0,1,Store_A,4,Food,Packaged,18.61,0,0,18.61,436,18.57,43.96,2.71,2.63,6.08,54.49,503.14,919,499,221,80.28
2011-09-22,2011,9,22,3,265,38,3,0,0,2,Store_B,1,Electronics,Laptops,477.12,0,0,477.12,330,422.5,38.38,2.96,2.86,5.99,56.75,457.13,1024,496,302,25.37
2018-06-09,2018,6,9,5,160,23,2,1,0,4,Store_D,1,Electronics,Accessories,453.15,0,0,453.15,60,500.34,72.27,0.18,2.03,6.21,67.46,441.99,1190,441,494,70.42
2016-05-23,2016,5,23,0,144,21,2,0,0,3,Store_C,3,Home_Goods,Furniture,158.52,0,0,158.52,270,177.77,73.54,4.09,2.11,6.4,70.07,460.2,1390,523,264,51.96
2018-02-14,2018,2,14,2,45,7,1,0,0,4,Store_D,5,Sports,Apparel,72.75,0,0,72.75,253,74.96,71.27,0.4,2.25,6.16,73.62,500.34,1372,565,294,54.36
2010-10-28,2010,10,28,3,301,43,4,0,0,3,Store_C,1,Electronics,Accessories,477.51,0,0,477.51,228,468.45,49.45,4.62,2.45,5.65,52.92,404.33,1051,469,301,27.21
2011-04-05,2011,4,5,1,95,14,2,0,0,4,Store_D,5,Sports,Apparel,86.2,0,0,86.2,125,90.38,78.82,9.81,2.85,5.81,77.92,563.17,1524,519,294,57.6
2013-12-18,2013,12,18,2,352,51,4,0,0,5,Store_E,4,Food,Beverages,18.78,0,0,18.78,123,21.25,46.08,6.55,2.92,6.99,64.48,406.22,1195,478,364,83.48
2014-01-12,2014,1,12,6,12,2,1,1,0,5,Store_E,3,Home_Goods,Decor,163.96,0,0,163.96,155,168.57,62.37,3.23,2.58,6.76,70.53,568.06,1281,493,478,58.02
2015-08-09,2015,8,9,6,221,32,3,1,0,3,Store_C,5,Sports,Apparel,87.64,0,0,87.64,436,82.57,49.1,0.19,2.66,6.85,63.26,589.09,1259,414,531,52.12
2021-07-30,2021,7,30,4,211,30,3,0,0,5,Store_E,4,Food,Fresh,21.34,0,0,21.34,99,19.82,47.56,5.38,2.84,7.12,60.47,594.55,1240,531,228,93.33
2020-04-22,2020,4,22,2,113,17,2,0,0,3,Store_C,4,Food,Packaged,18.86,0,0,18.86,238,21.35,78.89,0.03,2.11,6.28,73.5,526.28,1337,572,336,115.85
2015-10-15,2015,10,15,3,288,42,4,0,0,4,Store_D,1,Electronics,Phones,490.7,0,0,490.7,337,490.41,48.01,4.98,3.03,6.79,55.84,592.26,1110,509,216,32.58
2010-01-28,2010,1,28,3,28,4,1,0,0,4,Store_D,3,Home_Goods,Decor,135.97,0,0,135.97,261,140.16,66.04,0.4,2.38,5.98,71.58,516.23,1365,551,284,27.17
2020-07-06,2020,7,6,0,188,28,3,0,0,5,Store_E,1,Electronics,Laptops,499.64,0,0,499.64,335,540.06,57.97,6.36,3.05,6.76,61.6,417.15,1218,488,252,48.24
2022-05-20,2022,5,20,4,140,20,2,0,0,3,Store_C,1,Electronics,Laptops,542.73,0,0,542.73,189,579.9,81.79,6.18,2.75,6.71,74.96,566.43,1385,575,290,67.03
2012-04-17,2012,4,17,1,108,16,2,0,0,2,Store_B,3,Home_Goods,Decor,148.87,0,0,148.87,324,153.08,75.98,1.18,3.22,6.64,77.71,536.2,1666,585,254,57.23
2020-06-23,2020,6,23,1,175,26,2,0,0,5,Store_E,4,Food,Fresh,19.32,0,0,19.32,335,21.17,52.26,3.14,2.91,6.72,67.32,408.35,1100,438,192,110.13
2015-07-02,2015,7,2,3,183,27,3,0,0,4,Store_D,3,Home_Goods,Decor,143.79,0,0,143.79,160,130.29,48.88,8.55,2.52,6.95,62.83,462.42,1070,547,324,31.86
2023-06-09,2023,6,9,4,160,23,2,0,0,4,Store_D,3,Home_Goods,Furniture,162.31,0,0,162.31,147,146.67,58.27,5.55,3.02,6.7,67.18,516.31,1329,501,358,62.39
2011-05-19,2011,5,19,3,139,20,2,0,0,1,Store_A,3,Home_Goods,Kitchen,156.49,0,0,156.49,438,166.92,75.29,5.94,2.43,6.41,68.66,576.84,1192,472,330,34.11
2018-10-12,2018,10,12,4,285,41,4,0,0,3,Store_C,1,Electronics,Tablets,485.43,0,0,485.43,455,495.27,38.19,4.17,2.22,6.14,52.23,517.38,1266,540,240,34.28
2021-10-14,2021,10,14,3,287,41,4,0,0,1,Store_A,1,Electronics,Laptops,545.75,0,0,545.75,62,501.26,43.77,14.79,2.68,7.05,61.81,554.95,1050,572,272,34.74
2011-01-16,2011,1,16,6,16,2,1,1,0,1,Store_A,1,Electronics,Phones,494.76,0,0,494.76,154,558.56,56.24,0.64,1.86,6.02,69.96,579.92,1546,511,427,50.82
2015-01-26,2015,1,26,0,26,5,1,0,0,5,Store_E,4,Food,Snacks,18.94,0,0,18.94,393,17.27,67.79,22.75,2.45,6.59,72.44,449.8,1333,518,294,108.11
2014-03-06,2014,3,6,3,65,10,1,0,0,3,Store_C,4,Food,Packaged,21.9,0,0,21.9,189,22.83,77.12,3.72,2.53,7.13,72.91,567.53,1250,495,271,109.02
2016-06-23,2016,6,23,3,175,25,2,0,0,2,Store_B,4,Food,Snacks,21.46,0,0,21.46,329,23.84,56.99,10.39,2.59,6.24,69.72,586.47,1288,581,306,100.1
2021-05-10,2021,5,10,0,130,19,2,0,0,4,Store_D,1,Electronics,Laptops,526.94,0,0,526.94,318,479.43,68.45,1.8,2.87,6.66,74.56,418.17,1449,511,277,59.18
2018-05-11,2018,5,11,4,131,19,2,0,0,3,Store_C,4,Food,Beverages,18.89,0,0,18.89,243,20.4,78.17,2.09,2.4,6.39,68.68,438.91,1430,557,335,112.3
2017-11-24,2017,11,24,4,328,47,4,0,1,4,Store_D,4,Food,Snacks,18.33,10,1,16.5,132,18.23,50.75,0.05,1.55,6.05,63.96,853.74,1430,610,571,132.19
2016-05-29,2016,5,29,6,150,21,2,1,0,3,Store_C,1,Electronics,Tablets,482.75,0,0,482.75,171,552.29,80.35,2.13,2.31,6.29,66.55,407.72,1227,472,350,43.81
2011-01-10,2011,1,10,0,10,2,1,0,0,4,Store_D,2,Clothing,Kids,45.53,0,0,45.53,126,43.04,63.36,1.86,3.27,6.21,67.46,534.6,1310,470,273,60.35
2018-12-05,2018,12,5,2,339,49,4,0,0,4,Store_D,2,Clothing,Women,48.72,0,0,48.72,329,54.4,45.78,6.45,2.23,6.19,62.93,578.43,1188,457,359,70.02
2016-07-09,2016,7,9,5,191,27,3,1,0,4,Store_D,2,Clothing,Women,47.22,20,1,37.78,464,33.94,60.97,10.34,1.6,6.59,66.8,640.0,1407,621,552,95.96
2021-10-19,2021,10,19,1,292,42,4,0,0,4,Store_D,4,Food,Fresh,19.27,0,0,19.27,311,18.86,44.34,4.72,3.08,7.02,50.87,518.91,981,503,234,88.39
2012-07-28,2012,7,28,5,210,30,3,1,0,4,Store_D,2,Clothing,Accessories,46.39,0,0,46.39,64,46.6,63.09,3.26,2.84,6.58,59.83,415.35,1275,547,547,57.24
2021-06-30,2021,6,30,2,181,26,2,0,0,3,Store_C,5,Sports,Footwear,87.37,0,0,87.37,247,87.52,62.21,3.95,2.1,6.75,66.89,569.37,1423,463,362,53.49
2021-05-28,2021,5,28,4,148,21,2,0,0,5,Store_E,3,Home_Goods,Furniture,151.12,0,0,151.12,343,137.7,64.56,1.49,3.08,7.19,72.87,450.6,1206,452,289,54.87
2017-08-31,2017,8,31,3,243,35,3,0,0,5,Store_E,4,Food,Beverages,18.33,0,0,18.33,314,16.41,42.75,6.64,1.85,6.26,53.6,509.28,1220,440,290,73.86
2015-11-18,2015,11,18,2,322,47,4,0,0,4,Store_D,2,Clothing,Men,49.65,0,0,49.65,266,54.94,46.86,7.4,2.68,6.6,61.14,517.5,1122,550,342,73.04
2020-06-14,2020,6,14,6,166,24,2,1,0,4,Store_D,4,Food,Beverages,21.72,0,0,21.72,326,20.79,60.89,0.17,2.31,6.47,69.96,573.88,1349,415,481,114.55
2022-06-07,2022,6,7,1,158,23,2,0,0,1,Store_A,4,Food,Beverages,19.53,0,0,19.53,160,19.15,58.3,5.54,3.24,7.06,70.93,513.87,1287,515,237,126.51
2021-07-18,2021,7,18,6,199,28,3,1,0,1,Store_A,4,Food,Snacks,20.42,0,0,20.42,220,18.44,53.2,6.82,2.69,7.48,60.12,522.44,1139,510,308,115.62
2015-08-31,2015,8,31,0,243,36,3,0,0,4,Store_D,1,Electronics,Phones,510.82,0,0,510.82,202,512.8,41.97,6.55,2.3,6.93,57.58,595.45,1010,498,271,31.11
2011-06-14,2011,6,14,1,165,24,2,0,0,4,Store_D,2,Clothing,Accessories,45.83,0,0,45.83,214,48.54,61.15,2.27,3.49,6.41,63.76,550.25,1231,530,373,60.83
2022-08-10,2022,8,10,2,222,32,3,0,0,5,Store_E,5,Sports,Footwear,86.82,0,0,86.82,270,97.83,52.2,4.63,2.66,6.8,56.38,588.77,1268,568,264,45.18
2011-09-29,2011,9,29,3,272,39,3,0,0,2,Store_B,2,Clothing,Kids,50.89,0,0,50.89,67,47.24,41.18,2.85,2.55,6.33,47.33,472.28,1003,504,290,40.67
2013-06-23,2013,6,23,6,174,25,2,1,0,5,Store_E,3,Home_Goods,Furniture,148.35,0,0,148.35,167,154.55,58.72,8.49,3.32,6.94,67.09,542.39,1285,498,429,56.9
2010-07-05,2010,7,5,0,186,27,3,0,0,3,Store_C,1,Electronics,Accessories,506.95,0,0,506.95,188,572.21,60.63,1.19,1.87,6.22,66.05,543.02,1200,506,397,27.53
2021-11-28,2021,11,28,6,332,47,4,1,1,4,Store_D,3,Home_Goods,Bedding,157.66,10,1,141.9,88,149.5,48.99,3.41,2.76,6.67,56.7,849.43,1241,653,659,91.62
2018-09-15,2018,9,15,5,258,37,3,1,0,4,Store_D,5,Sports,Accessories,73.01,0,0,73.01,221,82.46,32.63,2.14,2.32,6.25,54.13,442.09,984,540,481,50.24
2019-06-17,2019,6,17,0,168,25,2,0,0,2,Store_B,1,Electronics,Phones,456.02,0,0,456.02,353,406.16,63.14,5.47,2.03,5.97,67.79,488.46,1286,451,456,66.06
2014-12-03,2014,12,3,2,337,49,4,0,0,5,Store_E,4,Food,Snacks,18.67,0,0,18.67,417,19.01,51.12,0.52,2.71,6.86,59.07,427.48,1099,474,243,67.64
2018-02-27,2018,2,27,1,58,9,1,0,0,3,Store_C,1,Electronics,Accessories,500.08,0,0,500.08,152,567.04,79.76,0.5,2.12,5.97,68.13,564.32,1415,463,321,56.84
2013-12-12,2013,12,12,3,346,50,4,0,0,4,Store_D,2,Clothing,Kids,52.79,0,0,52.79,244,49.56,56.51,12.37,3.04,7.13,58.54,470.94,1253,528,278,70.85
2019-05-21,2019,5,21,1,141,21,2,0,0,4,Store_D,4,Food,Fresh,18.77,5,1,17.83,254,17.38,72.44,0.55,2.42,5.96,66.13,652.98,1443,582,217,119.98
2023-05-07,2023,5,7,6,127,18,2,1,0,3,Store_C,1,Electronics,Accessories,468.36,0,0,468.36,197,523.27,73.06,2.33,3.12,6.92,71.58,494.18,1328,472,426,95.23
2014-03-16,2014,3,16,6,75,11,1,1,0,5,Store_E,1,Electronics,Phones,507.49,0,0,507.49,208,448.34,84.44,8.99,2.71,7.18,74.76,428.59,1284,538,415,66.2
2019-06-06,2019,6,6,3,157,23,2,0,0,1,Store_A,2,Clothing,Accessories,54.93,0,0,54.93,272,60.33,71.22,0.5,2.07,6.54,72.95,469.17,1298,429,286,88.56
2013-06-27,2013,6,27,3,178,26,2,0,0,3,Store_C,4,Food,Packaged,21.87,0,0,21.87,91,19.88,62.04,0.65,2.37,6.64,62.45,400.82,1132,484,232,84.16
2016-10-03,2016,10,3,0,277,40,4,0,0,4,Store_D,4,Food,Fresh,21.93,5,1,20.84,104,18.6,51.3,0.49,2.33,6.72,59.67,881.97,1235,624,209,84.26
2011-08-31,2011,8,31,2,243,35,3,0,0,1,Store_A,3,Home_Goods,Kitchen,164.49,0,0,164.49,344,156.03,46.87,1.61,2.72,5.96,53.14,522.46,1256,477,315,25.35
2019-08-15,2019,8,15,3,227,33,3,0,0,1,Store_A,2,Clothing,Men,47.53,0,0,47.53,204,43.29,43.48,0.87,2.29,5.64,57.15,563.01,1187,458,203,68.91
2014-09-09,2014,9,9,1,252,37,3,0,0,1,Store_A,3,Home_Goods,Furniture,155.54,0,0,155.54,240,138.64,42.72,6.01,2.74,7.06,51.76,586.95,1000,473,296,28.06
2016-01-09,2016,1,9,5,9,1,1,1,0,1,Store_A,4,Food,Packaged,20.96,0,0,20.96,90,19.03,68.9,12.11,2.24,6.75,65.33,456.1,1133,424,436,83.98
2012-08-13,2012,8,13,0,226,33,3,0,0,1,Store_A,3,Home_Goods,Decor,145.18,0,0,145.18,172,148.11,44.81,1.35,2.96,6.38,57.19,526.31,1045,453,296,28.55
2017-01-23,2017,1,23,0,23,4,1,0,0,2,Store_B,3,Home_Goods,Furniture,153.31,0,0,153.31,330,145.61,68.1,4.06,2.28,6.39,70.96,587.86,1344,555,243,46.96
2020-09-02,2020,9,2,2,246,36,3,0,0,2,Store_B,5,Sports,Equipment,82.8,0,0,82.8,291,78.08,48.64,3.07,2.58,6.94,58.69,558.52,997,523,233,49.84
2022-02-12,2022,2,12,5,43,6,1,1,0,2,Store_B,1,Electronics,Laptops,466.81,0,0,466.81,126,408.83,77.81,5.22,2.63,6.83,68.01,409.96,1327,516,512,66.05
2019-04-04,2019,4,4,3,94,14,2,0,0,5,Store_E,4,Food,Snacks,18.63,0,0,18.63,265,17.27,79.85,2.48,2.01,6.42,74.82,585.89,1240,519,306,106.49
2020-02-03,2020,2,3,0,34,6,1,0,0,4,Store_D,4,Food,Beverages,18.72,0,0,18.72,152,20.11,75.96,1.69,2.57,6.32,70.47,540.0,1514,373,274,121.94
2011-02-08,2011,2,8,1,39,6,1,0,0,5,Store_E,5,Sports,Footwear,81.11,0,0,81.11,361,83.63,78.0,15.25,2.8,6.18,63.51,594.3,1509,466,335,45.17
2015-09-03,2015,9,3,3,246,36,3,0,0,5,Store_E,5,Sports,Accessories,87.37,5,1,83.0,187,83.35,51.55,0.12,2.87,6.9,54.2,709.34,1164,586,278,37.64
2023-01-08,2023,1,8,6,8,1,1,1,0,3,Store_C,3,Home_Goods,Furniture,151.3,0,0,151.3,266,130.29,63.78,5.14,2.6,6.8,65.21,479.13,1215,511,533,64.18
2015-06-01,2015,6,1,0,152,23,2,0,0,4,Store_D,2,Clothing,Kids,50.56,0,0,50.56,156,52.84,74.61,0.38,2.87,6.96,70.62,414.9,1466,470,243,74.52
2010-06-08,2010,6,8,1,159,23,2,0,0,1,Store_A,3,Home_Goods,Bedding,164.17,0,0,164.17,243,173.89,66.27,12.69,3.04,6.22,71.71,572.34,1448,469,272,27.43
2014-10-15,2014,10,15,2,288,42,4,0,0,5,Store_E,4,Food,Packaged,21.89,20,1,17.51,105,15.64,25.14,3.64,3.33,6.99,59.24,870.16,1284,649,288,99.47
2017-12-19,2017,12,19,1,353,51,4,0,0,2,Store_B,4,Food,Packaged,20.98,0,0,20.98,124,20.33,52.98,4.36,2.24,6.41,63.66,478.8,1231,488,320,100.19
2019-09-05,2019,9,5,3,248,36,3,0,0,5,Store_E,4,Food,Beverages,21.69,0,0,21.69,412,18.97,41.77,11.62,2.89,6.11,54.78,447.76,1019,543,303,94.98
2012-06-21,2012,6,21,3,173,25,2,0,0,4,Store_D,1,Electronics,Phones,533.28,0,0,533.28,308,569.0,64.29,5.8,2.83,6.45,68.93,516.98,1294,463,274,46.57
2010-12-19,2010,12,19,6,353,50,4,1,0,1,Store_A,4,Food,Packaged,21.2,0,0,21.2,177,22.03,51.94,3.85,2.7,6.15,67.11,494.34,1215,511,462,92.71
2013-05-15,2013,5,15,2,135,20,2,0,0,5,Store_E,4,Food,Packaged,21.43,0,0,21.43,333,23.27,83.08,4.61,2.73,7.18,70.69,565.89,1322,441,238,100.79
2022-10-15,2022,10,15,5,288,41,4,1,0,2,Store_B,3,Home_Goods,Bedding,150.72,0,0,150.72,441,130.18,40.73,0.99,2.94,6.99,55.01,587.4,1034,525,449,46.12
2015-11-11,2015,11,11,2,315,46,4,0,0,1,Store_A,3,Home_Goods,Decor,155.89,0,0,155.89,202,141.95,44.21,3.34,2.42,6.83,60.54,532.63,1116,418,294,24.08
2011-03-21,2011,3,21,0,80,12,1,0,0,2,Store_B,4,Food,Snacks,19.65,0,0,19.65,473,17.77,77.72,1.18,2.55,5.45,73.81,580.3,1483,495,382,118.57
2023-07-20,2023,7,20,3,201,29,3,0,0,2,Store_B,1,Electronics,Accessories,533.14,0,0,533.14,381,584.11,40.55,2.05,3.0,6.74,62.65,571.24,1158,566,327,55.16
2012-01-25,2012,1,25,2,25,4,1,0,0,4,Store_D,5,Sports,Footwear,79.58,0,0,79.58,236,74.8,67.23,1.4,2.58,6.15,69.83,572.9,1311,552,249,37.74
2014-10-04,2014,10,4,5,277,40,4,1,0,4,Store_D,3,Home_Goods,Decor,154.36,0,0,154.36,417,136.88,41.36,4.55,3.05,6.96,56.12,448.03,1191,660,486,25.92
2018-02-19,2018,2,19,0,50,8,1,0,0,4,Store_D,3,Home_Goods,Kitchen,148.3,0,0,148.3,107,160.83,77.56,5.3,2.27,5.75,72.34,458.89,1232,449,273,54.72
2023-08-20,2023,8,20,6,232,33,3,1,0,2,Store_B,5,Sports,Equipment,81.6,0,0,81.6,284,69.88,39.97,5.03,3.55,7.0,61.21,493.14,1094,468,428,51.48
2017-12-30,2017,12,30,5,364,52,4,1,0,4,Store_D,1,Electronics,Tablets,453.71,0,0,453.71,151,416.26,59.36,5.95,2.36,5.8,57.19,564.43,1205,537,524,64.64
2010-11-08,2010,11,8,0,312,45,4,0,0,2,Store_B,2,Clothing,Accessories,54.41,0,0,54.41,350,50.15,41.79,10.42,3.19,5.91,54.08,463.14,1138,552,280,28.8
2011-07-03,2011,7,3,6,184,26,3,1,0,3,Store_C,1,Electronics,Phones,533.39,0,0,533.39,189,519.24,56.86,5.61,2.8,5.9,58.33,574.73,1242,498,443,32.96
2021-02-04,2021,2,4,3,35,5,1,0,0,3,Store_C,1,Electronics,Tablets,515.02,0,0,515.02,130,480.58,70.65,29.52,2.88,7.04,73.14,424.28,1122,434,251,66.64
2023-01-14,2023,1,14,5,14,2,1,1,0,5,Store_E,2,Clothing,Accessories,47.16,0,0,47.16,365,44.04,62.93,7.25,2.54,6.7,68.77,548.27,1425,502,396,116.18
2015-06-13,2015,6,13,5,164,24,2,1,0,1,Store_A,1,Electronics,Accessories,548.77,0,0,548.77,115,483.86,72.16,5.56,3.13,6.59,63.34,509.12,1298,535,466,70.08
2010-11-03,2010,11,3,2,307,44,4,0,0,2,Store_B,2,Clothing,Kids,53.09,0,0,53.09,453,58.68,47.68,1.89,2.09,5.76,57.45,542.44,1049,467,343,44.87
2016-05-24,2016,5,24,1,145,21,2,0,0,3,Store_C,3,Home_Goods,Decor,154.82,0,0,154.82,435,161.89,68.31,2.93,2.35,6.4,66.44,415.44,1306,506,323,60.68
2011-11-26,2011,11,26,5,330,47,4,1,1,3,Store_C,3,Home_Goods,Decor,163.26,10,1,146.93,478,134.3,52.01,2.8,2.76,5.98,53.32,755.84,1383,626,715,77.53
